x,y,z,release_h,site
-12.279480483397561,-1.2786096334840291,0.0,2.8500000000000023,shallow
-44.02152882424749,6.413896287594307,0.0,2.8500000000000023,shallow
6.5635453952834375,-5.209901987820858,0.0,2.8500000000000023,shallow
5.972326036754602,28.46232614440333,0.0,2.8500000000000023,shallow
-3.1873480433985715,5.462447536149472,0.0,2.8500000000000023,shallow
-14.615703629077013,-28.60853356768928,0.0,2.8500000000000023,shallow
40.2657930727491,43.47919065199862,0.0,2.8500000000000023,shallow
10.13683974612162,0.12958023576087851,0.0,2.8500000000000023,shallow
0.1556783178074479,-18.111468354663213,0.0,2.8500000000000023,shallow
-17.815500280741688,-7.481525961638715,0.0,2.8500000000000023,shallow
-15.121015805047385,3.6426859644031477,0.0,2.8500000000000023,shallow
-25.985502802807517,8.92643216988644,0.0,2.8500000000000023,shallow
4.101315423124782,15.598515895611893,0.0,2.8500000000000023,shallow
-66.08669905561031,8.314517222077,0.0,2.8500000000000023,shallow
-6.907255751143191,-0.624593032351036,0.0,2.8500000000000023,shallow
15.406913147833032,-1.6296765602036993,0.0,2.8500000000000023,shallow
-12.755145066191226,-4.605460358942065,0.0,2.8500000000000023,shallow
-12.28856783536034,-20.64567321163826,0.0,2.8500000000000023,shallow
-25.14389739814957,-20.549403751541362,0.0,2.8500000000000023,shallow
-40.329221525292496,-17.178459357293065,0.0,2.8500000000000023,shallow
10.740239836538832,-10.395338855969646,0.0,2.8500000000000023,shallow
-14.805615929941661,-1.0948640654494692,0.0,2.8500000000000023,shallow
-12.000358992590424,-6.350457150448133,0.0,2.8500000000000023,shallow
13.638129863268771,6.903217237615235,0.0,2.8500000000000023,shallow
-18.699747674917745,-21.944855023869636,0.0,2.8500000000000023,shallow
-8.72690311310004,-0.5986573966194566,0.0,2.8500000000000023,shallow
5.438416630298634,7.65452346312372,0.0,2.8500000000000023,shallow
-14.235493522401224,-6.841198831367714,0.0,2.8500000000000023,shallow
-11.22681074221552,-11.984815378032714,0.0,2.8500000000000023,shallow
-41.9139209030951,1.65299556987339,0.0,2.8500000000000023,shallow
-39.40594399202192,17.185585080132096,0.0,2.8500000000000023,shallow
-21.713689825386716,-11.114846454702327,0.0,2.8500000000000023,shallow
-23.290929886298063,-23.390298134069006,0.0,2.8500000000000023,shallow
-13.80696895016657,5.276176305008798,0.0,2.8500000000000023,shallow
-5.922770201901545,-9.417707953766197,0.0,2.8500000000000023,shallow
-2.3920974294668484,3.3869237600052493,0.0,2.8500000000000023,shallow
1.6136632097055408,5.6037357550301135,0.0,2.8500000000000023,shallow
12.234758752229821,0.004429914734145335,0.0,2.8500000000000023,shallow
-0.6148600906955659,-8.59098692886562,0.0,2.8500000000000023,shallow
-36.446755645274514,-0.9143792915191467,0.0,2.8500000000000023,shallow
-28.106125193647063,1.5783388559588598,0.0,2.8500000000000023,shallow
-8.212931079087399,-7.478646652022659,0.0,2.8500000000000023,shallow
13.727945831899582,18.06304951037986,0.0,2.8500000000000023,shallow
-26.43549378400602,1.0006471236799945,0.0,2.8500000000000023,shallow
-22.373487645626653,-8.599915950406354,0.0,2.8500000000000023,shallow
-51.242777821073,13.189842263416821,0.0,2.8500000000000023,shallow
-12.506435998857189,2.4203374836199725,0.0,2.8500000000000023,shallow
-5.2112664525724774,-5.463791214616078,0.0,2.8500000000000023,shallow
0.9869640508329127,-4.312997276205967,0.0,2.8500000000000023,shallow
-41.58792802554092,14.393303698746573,0.0,2.8500000000000023,shallow
-4.878167450008906,0.5698329114011962,0.0,2.8500000000000023,shallow
2.5760311459761644,-3.3050831472943942,0.0,2.8500000000000023,shallow
-9.686150934746992,-0.7132154629677574,0.0,2.8500000000000023,shallow
13.982605480135238,-0.8682423195028175,0.0,2.8500000000000023,shallow
8.381320950484664,-2.1606389016441243,0.0,2.8500000000000023,shallow
20.50069528478101,-14.973632443967082,0.0,2.8500000000000023,shallow
161.8972952576034,89.88120067956787,0.0,2.8500000000000023,shallow
7.152461550591591,-12.469803920004669,0.0,2.8500000000000023,shallow
-11.23491444696082,-18.642477563106112,0.0,2.8500000000000023,shallow
-25.90721378013456,-2.144868804691189,0.0,2.8500000000000023,shallow
-1.5724635087955816,8.337627675183267,0.0,2.8500000000000023,shallow
-25.97741207343667,-37.16003257122522,0.0,2.8500000000000023,shallow
-50.14670709234769,-4.970711102818331,0.0,2.8500000000000023,shallow
-14.064476592349198,10.323922766420806,0.0,2.8500000000000023,shallow
-5.891081969591962,-9.896349659787303,0.0,2.8500000000000023,shallow
15.819477460701123,10.466142829848287,0.0,2.8500000000000023,shallow
-52.890419171089725,67.85056951749898,0.0,2.8500000000000023,shallow
-12.124266772972131,-1.488032234900156,0.0,2.8500000000000023,shallow
-11.815873527621624,-10.572968296485994,0.0,2.8500000000000023,shallow
-6.946739973337873,11.829925253523035,0.0,2.8500000000000023,shallow
-16.378382897285842,13.288947416774615,0.0,2.8500000000000023,shallow
-2.1807571125697227,0.48106599698467656,0.0,2.8500000000000023,shallow
-17.451577723233573,-7.825056519187456,0.0,2.8500000000000023,shallow
1.670482151160706,-8.08953571784647,0.0,2.8500000000000023,shallow
-9.995051054263483,-8.323564556397448,0.0,2.8500000000000023,shallow
24.144055759299945,5.225533073157382,0.0,2.8500000000000023,shallow
1.6942160098439698,-3.673574245559073,0.0,2.8500000000000023,shallow
-2.1050210055095486,5.241710803211263,0.0,2.8500000000000023,shallow
-7.432257254350408,1.323650295088725,0.0,2.8500000000000023,shallow
-8.461725448919971,-6.167794985653475,0.0,2.8500000000000023,shallow
-23.46902573584746,9.657805490447013,0.0,2.8500000000000023,shallow
-29.851716687218165,-4.231919633600366,0.0,2.8500000000000023,shallow
-6.521841907205905,5.550998564675163,0.0,2.8500000000000023,shallow
-10.246580773865503,-16.919709509153776,0.0,2.8500000000000023,shallow
-36.74156877485767,-16.173655146692877,0.0,2.8500000000000023,shallow
-14.329011106228656,-12.507152764385676,0.0,2.8500000000000023,shallow
-1.9071228313590842,22.54146216654181,0.0,2.8500000000000023,shallow
-23.584967080273433,-9.014959172040513,0.0,2.8500000000000023,shallow
8.947580240318475,-0.15304272080142045,0.0,2.8500000000000023,shallow
0.78443756036246,-9.366232558269651,0.0,2.8500000000000023,shallow
-40.007051639018115,-6.471238500578205,0.0,2.8500000000000023,shallow
-25.003522963243974,-6.015819526145951,0.0,2.8500000000000023,shallow
7.836638990408424,22.616912052384226,0.0,2.8500000000000023,shallow
-32.07736261001952,17.713447406926658,0.0,2.8500000000000023,shallow
-8.597028357723214,-7.89428776662104,0.0,2.8500000000000023,shallow
3.398712746686597,-15.420666358783489,0.0,2.8500000000000023,shallow
-11.135031458872035,-2.657611687163876,0.0,2.8500000000000023,shallow
-21.628364109392727,6.615752423322936,0.0,2.8500000000000023,shallow
-27.296943806842556,-0.6652169125829519,0.0,2.8500000000000023,shallow
-21.751796497994686,-1.13991943251176,0.0,2.8500000000000023,shallow
-24.73668416959276,-24.38437665338347,0.0,2.8500000000000023,shallow
11.297644693316375,-1.0498586495611284,0.0,2.8500000000000023,shallow
-2.5030584261003157,-7.674234217257022,0.0,2.8500000000000023,shallow
-25.348021276898084,-19.382122031782586,0.0,2.8500000000000023,shallow
-8.290353389219336,0.23850493669454842,0.0,2.8500000000000023,shallow
-5.324940529913195,-4.563274409717337,0.0,2.8500000000000023,shallow
-12.804760213329963,3.972131679298291,0.0,2.8500000000000023,shallow
-24.58924770404264,-22.955788634644616,0.0,2.8500000000000023,shallow
-3.9228468740278575,-10.50633920890234,0.0,2.8500000000000023,shallow
-1.5017735333451911,6.256176012080021,0.0,2.8500000000000023,shallow
-17.000732934818014,-13.680150696499442,0.0,2.8500000000000023,shallow
-7.0133062091813,10.21422775637595,0.0,2.8500000000000023,shallow
-38.81164882904282,-9.994103660305615,0.0,2.8500000000000023,shallow
-6.4475749349882925,6.009915197212328,0.0,2.8500000000000023,shallow
-12.01664878048767,14.620182344206249,0.0,2.8500000000000023,shallow
-16.674757390705388,-25.088955759481493,0.0,2.8500000000000023,shallow
-16.793532907528895,-6.5697574911174,0.0,2.8500000000000023,shallow
0.9523515538516485,11.596587023529345,0.0,2.8500000000000023,shallow
-1.5001902548070358,-4.535605768214489,0.0,2.8500000000000023,shallow
16.937562292359555,-9.656210906533609,0.0,2.8500000000000023,shallow
-13.250806364185035,1.4467040969692198,0.0,2.8500000000000023,shallow
-13.814049212910028,1.7844178883275674,0.0,2.8500000000000023,shallow
4.609654102973706,8.851526521052092,0.0,2.8500000000000023,shallow
2.9094012608252022,2.59764371068053,0.0,2.8500000000000023,shallow
-3.2016882587715667,1.194569112546467,0.0,2.8500000000000023,shallow
-5.198559334734097,-9.671196347499388,0.0,2.8500000000000023,shallow
-8.558854398939923,14.335115107360599,0.0,2.8500000000000023,shallow
-3.9073367060960846,15.813732067357702,0.0,2.8500000000000023,shallow
-24.59876481839136,-3.772741846307904,0.0,2.8500000000000023,shallow
-4.334635274665466,7.44651758056585,0.0,2.8500000000000023,shallow
-24.08262425309385,-7.133332560117232,0.0,2.8500000000000023,shallow
-10.826514313309326,3.5221055539708512,0.0,2.8500000000000023,shallow
90.18516936245042,9.214927067532564,0.0,2.8500000000000023,shallow
-33.882224297242274,-29.228054214038657,0.0,2.8500000000000023,shallow
-13.995261719502572,7.805172448487018,0.0,2.8500000000000023,shallow
-34.85912430256475,-7.644175199562634,0.0,2.8500000000000023,shallow
-37.70775517882066,-0.5718731217371915,0.0,2.8500000000000023,shallow
-5.596415318324179,-6.351947471724602,0.0,2.8500000000000023,shallow
-9.016917990029231,32.19004161099967,0.0,2.8500000000000023,shallow
-41.67072094359389,-9.215474744277445,0.0,2.8500000000000023,shallow
-61.31551491629811,0.49877214493136757,0.0,2.8500000000000023,shallow
-5.4048941544581846,-9.714397863657872,0.0,2.8500000000000023,shallow
-5.4338401673849575,3.5267712799444664,0.0,2.8500000000000023,shallow
-31.6076120501824,3.371745134117793,0.0,2.8500000000000023,shallow
13.605787257584778,2.6258425363824656,0.0,2.8500000000000023,shallow
-10.824390966000752,16.675464859451086,0.0,2.8500000000000023,shallow
-6.887034391892627,0.621660163166029,0.0,2.8500000000000023,shallow
-5.219029928684996,4.8312427368882975,0.0,2.8500000000000023,shallow
-9.171261666265437,-8.751237508924113,0.0,2.8500000000000023,shallow
-11.546796495118986,-9.64921536145396,0.0,2.8500000000000023,shallow
3.752374148618001,-4.283416427643045,0.0,2.8500000000000023,shallow
-20.94685670623261,-5.463427317641006,0.0,2.8500000000000023,shallow
-12.363686759655497,-3.040769785175846,0.0,2.8500000000000023,shallow
-10.159280216038095,15.294232907796628,0.0,2.8500000000000023,shallow
-6.4748039053256825,5.71403046440739,0.0,2.8500000000000023,shallow
-30.89057075451171,-0.4591079004024188,0.0,2.8500000000000023,shallow
4.872739673391186,-11.192049561211,0.0,2.8500000000000023,shallow
11.215551032544512,-3.2039438336254564,0.0,2.8500000000000023,shallow
9.208157846362393,-3.0518536085019887,0.0,2.8500000000000023,shallow
-0.885483638186904,11.010401898366899,0.0,2.8500000000000023,shallow
-17.863722664523273,-5.171550337785278,0.0,2.8500000000000023,shallow
-21.533858727705027,-1.6087862956461674,0.0,2.8500000000000023,shallow
-39.569729238966936,-11.602472848143803,0.0,2.8500000000000023,shallow
-2.554553328611273,-6.633877081607803,0.0,2.8500000000000023,shallow
-18.67029724745374,23.087154104264386,0.0,2.8500000000000023,shallow
-9.41007703257905,-11.514927475404836,0.0,2.8500000000000023,shallow
-6.030109714498941,-4.502354685378443,0.0,2.8500000000000023,shallow
0.7700562507906894,-3.501322406390706,0.0,2.8500000000000023,shallow
-18.759300846978814,-5.378259706997338,0.0,2.8500000000000023,shallow
-1.8225845892123207,1.4156998864203778,0.0,2.8500000000000023,shallow
-13.856563445766215,-9.883686871228857,0.0,2.8500000000000023,shallow
-13.33198867354926,-0.15219421755885165,0.0,2.8500000000000023,shallow
-22.99495503435207,-17.763523832430025,0.0,2.8500000000000023,shallow
-23.678739166800224,6.690672757780723,0.0,2.8500000000000023,shallow
14.987744220911656,7.506697678944892,0.0,2.8500000000000023,shallow
-24.72197333601875,-4.082009431026597,0.0,2.8500000000000023,shallow
5.640328302508713,-26.876562430335788,0.0,2.8500000000000023,shallow
-12.21697195825147,6.5098151567592435,0.0,2.8500000000000023,shallow
-1.4731442019216399,5.707438121152365,0.0,2.8500000000000023,shallow
-2.036657896619608,5.1071343510726415,0.0,2.8500000000000023,shallow
6.172949805558652,-13.047534089069558,0.0,2.8500000000000023,shallow
-4.408290903329653,-4.7764404613092974,0.0,2.8500000000000023,shallow
-26.770272444386855,-19.724732264880828,0.0,2.8500000000000023,shallow
-10.952952796589187,5.305358167766681,0.0,2.8500000000000023,shallow
4.011902372090573,-2.567439122446449,0.0,2.8500000000000023,shallow
-13.299577249200075,15.256400511521672,0.0,2.8500000000000023,shallow
1.9684137818585121,-7.878361008766255,0.0,2.8500000000000023,shallow
1.9652164008210864,13.543273185385473,0.0,2.8500000000000023,shallow
6.769656509137657,-3.2277789843618665,0.0,2.8500000000000023,shallow
9.88947747142436,0.4997984308331347,0.0,2.900000000000002,shallow
-53.96749186618209,-2.038159707304665,0.0,2.900000000000002,shallow
33.02232356851154,5.048470189594516,0.0,2.900000000000002,shallow
-11.294277592825035,-11.45326265582587,0.0,2.900000000000002,shallow
-9.691197494854027,13.447051953338693,0.0,2.900000000000002,shallow
-19.259410407819345,2.635626421975265,0.0,2.900000000000002,shallow
3.225666547759962,5.944505354511019,0.0,2.900000000000002,shallow
-0.2684782419356857,19.311388264523973,0.0,2.900000000000002,shallow
-0.13657177228670836,1.2139820981120515,0.0,2.900000000000002,shallow
-11.798804076057973,-4.683762605431,0.0,2.900000000000002,shallow
-14.935046322415921,-7.775020299839676,0.0,2.900000000000002,shallow
-4.973238332325501,1.145522607448792,0.0,2.900000000000002,shallow
-6.372722754787352,0.6204338481968339,0.0,2.900000000000002,shallow
-0.16711369426424127,6.571891451024654,0.0,2.900000000000002,shallow
-10.227655181671599,-6.55817457755616,0.0,2.900000000000002,shallow
-7.404736805862205,-8.299698003070485,0.0,2.900000000000002,shallow
-42.710282938464104,-2.6758640091922508,0.0,2.900000000000002,shallow
-9.24667489347536,-3.340458116460178,0.0,2.900000000000002,shallow
-16.391149283524143,-6.664477912351346,0.0,2.900000000000002,shallow
5.855665750366098,0.7091494045536284,0.0,2.900000000000002,shallow
-7.954873912229286,-4.836707812195839,0.0,2.900000000000002,shallow
-34.4407213403626,-8.91856152693832,0.0,2.900000000000002,shallow
-17.68941281045461,2.951084461587932,0.0,2.900000000000002,shallow
-34.8667088681876,-8.54178159424994,0.0,2.900000000000002,shallow
-28.991462414346344,-6.496918637861565,0.0,2.900000000000002,shallow
-28.30986083110595,-5.26710935196777,0.0,2.900000000000002,shallow
-18.10146794392484,-11.92121891569407,0.0,2.900000000000002,shallow
20.591487463012957,-4.661490959336934,0.0,2.900000000000002,shallow
5.774920564867667,4.976069273487302,0.0,2.900000000000002,shallow
2.5689930744845935,-9.970221381662316,0.0,2.900000000000002,shallow
-24.46430415524103,0.9061236791382189,0.0,2.900000000000002,shallow
-29.471264019498832,-9.093374998019767,0.0,2.900000000000002,shallow
-22.257642439090862,-22.599314682742694,0.0,2.900000000000002,shallow
1.0019257371033516,-17.187909513070238,0.0,2.900000000000002,shallow
-0.1940786007285188,-0.13674244820050951,0.0,2.900000000000002,shallow
-1.9327792513696584,-1.7888366192602256,0.0,2.900000000000002,shallow
-5.603827811680034,-19.669875168745698,0.0,2.900000000000002,shallow
-3.175661994806449,1.6484965346117852,0.0,2.900000000000002,shallow
-19.30782026399868,-6.559408093696085,0.0,2.900000000000002,shallow
0.9553717732106075,13.64192117151271,0.0,2.900000000000002,shallow
-12.097802979499956,-12.57970053742548,0.0,2.900000000000002,shallow
21.402383148106964,8.516111373914345,0.0,2.900000000000002,shallow
9.267878433800218,6.8562334115540375,0.0,2.900000000000002,shallow
-14.806043836903415,-3.844461063870445,0.0,2.900000000000002,shallow
-70.33632010551598,21.686406937447956,0.0,2.900000000000002,shallow
25.48627964274589,12.245011055875503,0.0,2.900000000000002,shallow
-19.910137217937727,-5.713524696355176,0.0,2.900000000000002,shallow
-4.205411451957553,10.95804601785135,0.0,2.900000000000002,shallow
24.77438889395363,11.79722342321971,0.0,2.900000000000002,shallow
-48.908904406035425,-33.146443146301166,0.0,2.900000000000002,shallow
-4.02662227655572,10.82151574169491,0.0,2.900000000000002,shallow
-3.970087098039156,8.976937431485734,0.0,2.900000000000002,shallow
-1.7952481390854018,-8.088395710341095,0.0,2.900000000000002,shallow
-6.874254114169157,-21.699885104294594,0.0,2.900000000000002,shallow
-8.950289334029291,-12.79871056594532,0.0,2.900000000000002,shallow
-6.948425802965488,-5.833474125540397,0.0,2.900000000000002,shallow
-11.31864933378807,-0.8358975233323531,0.0,2.900000000000002,shallow
-10.233170193267414,5.7648604616204135,0.0,2.900000000000002,shallow
-19.17575221341844,-16.285067736971957,0.0,2.900000000000002,shallow
8.77391382588016,-20.090076658156004,0.0,2.900000000000002,shallow
-26.105100498703862,-13.204531095823206,0.0,2.900000000000002,shallow
10.324137894601064,22.183882263721003,0.0,2.900000000000002,shallow
7.182128279209044,-0.09938907953317866,0.0,2.900000000000002,shallow
3.7673738334024067,-5.7117427717367,0.0,2.900000000000002,shallow
-4.2897251516500035,-18.74922627333968,0.0,2.900000000000002,shallow
-25.67619064188946,-0.2357847283592338,0.0,2.900000000000002,shallow
-23.281498282861417,8.872153337293511,0.0,2.900000000000002,shallow
3.7813921360695133,30.133507885504468,0.0,2.900000000000002,shallow
-9.357252619703596,-3.474384020845984,0.0,2.900000000000002,shallow
4.474127274625815,-5.032567029178936,0.0,2.900000000000002,shallow
-25.725598874641346,-4.126701812336265,0.0,2.900000000000002,shallow
12.803598562590688,-16.19948041638351,0.0,2.900000000000002,shallow
8.818623521874605,17.199449837862417,0.0,2.900000000000002,shallow
-33.12884300601526,8.923414623643975,0.0,2.900000000000002,shallow
-12.508169550792239,-9.658558303629524,0.0,2.900000000000002,shallow
-49.94949312877232,8.20751039948106,0.0,2.900000000000002,shallow
-25.48035801905284,-12.11511739510761,0.0,2.900000000000002,shallow
-13.012680482340654,-13.448278027157976,0.0,2.900000000000002,shallow
-17.43828308551292,-32.66682605816825,0.0,2.900000000000002,shallow
0.7242710603919277,-1.645352219580087,0.0,2.900000000000002,shallow
-27.594883985891475,-2.7404715322204005,0.0,2.900000000000002,shallow
-10.524768219351554,-9.314256926627982,0.0,2.900000000000002,shallow
7.875269053475326,-18.721291009745332,0.0,2.900000000000002,shallow
-6.5493071372213745,5.920944197589305,0.0,2.900000000000002,shallow
-10.347293484689327,-15.90121401643334,0.0,2.900000000000002,shallow
-12.437228817620426,4.759025043076974,0.0,2.900000000000002,shallow
5.558201964621199,4.0297409944423235,0.0,2.900000000000002,shallow
0.620898853014971,2.8904856387429287,0.0,2.900000000000002,shallow
-27.037184032471703,3.5556782029600082,0.0,2.900000000000002,shallow
-29.114800365204754,1.9624442878353168,0.0,2.900000000000002,shallow
-48.2074201465363,-9.741752888161306,0.0,2.900000000000002,shallow
-48.03887223623329,-5.545578224495442,0.0,2.900000000000002,shallow
19.55350620838997,2.768081184650871,0.0,2.900000000000002,shallow
19.984964046934273,4.596043044120318,0.0,2.900000000000002,shallow
-42.63764834209705,-17.989129745924593,0.0,2.900000000000002,shallow
3.0165364023656016,-4.807087756420477,0.0,2.900000000000002,shallow
-14.59134538792671,11.68679599562101,0.0,2.900000000000002,shallow
-11.010217439531804,-19.743627385712372,0.0,2.900000000000002,shallow
5.506627798317717,-4.43353824024583,0.0,2.900000000000002,shallow
-22.020077456149153,-18.514180841543922,0.0,2.900000000000002,shallow
-11.538190624460695,-8.409998578705398,0.0,2.900000000000002,shallow
13.119177507316332,1.2380234443290101,0.0,2.900000000000002,shallow
0.6781724315462592,6.028861876238771,0.0,2.900000000000002,shallow
-29.505737345335262,2.2504106883282144,0.0,2.900000000000002,shallow
-8.469465097667124,-5.588465515615516,0.0,2.900000000000002,shallow
-20.783642315183275,-15.538744971911452,0.0,2.900000000000002,shallow
-3.4924514596851015,-11.07110090499722,0.0,2.900000000000002,shallow
-3.3597145524034904,9.170139473524289,0.0,2.900000000000002,shallow
28.80571807047824,-4.387643605351201,0.0,2.900000000000002,shallow
-10.177662442990744,-7.449602615999028,0.0,2.900000000000002,shallow
-19.427672510620418,-13.113083672434126,0.0,2.900000000000002,shallow
-26.556356498787558,-8.39775838360082,0.0,2.900000000000002,shallow
75.80842108316591,85.57595012736819,0.0,2.900000000000002,shallow
-20.622508644102986,-9.848238205483433,0.0,2.900000000000002,shallow
-1.2817731236412175,-0.9469771808911984,0.0,2.900000000000002,shallow
-25.518130798894923,-22.20045964966026,0.0,2.900000000000002,shallow
-16.743670813641735,21.517411688500076,0.0,2.900000000000002,shallow
29.241387934566642,27.61402586344383,0.0,2.900000000000002,shallow
1.0578832577380028,4.02576832602716,0.0,2.900000000000002,shallow
-49.20944914293365,6.526413122354118,0.0,2.900000000000002,shallow
-1.9524486364668936,4.330227364760038,0.0,2.900000000000002,shallow
5.181314468291567,-0.04416075993257529,0.0,2.900000000000002,shallow
-8.754043177948784,12.817928221872373,0.0,2.900000000000002,shallow
-46.47326230896322,13.927325899979868,0.0,2.900000000000002,shallow
-3.315042730983709,-9.326352358385662,0.0,2.900000000000002,shallow
-12.351996800068768,-7.742415002381607,0.0,2.900000000000002,shallow
-30.11875946133719,-8.072042654287735,0.0,2.900000000000002,shallow
-43.97562059108441,-29.55421469370621,0.0,2.900000000000002,shallow
-16.66126480420678,-8.165639639449063,0.0,2.900000000000002,shallow
-7.841795157978066,5.269242524544923,0.0,2.900000000000002,shallow
-12.036326243941888,-7.545125687844564,0.0,2.900000000000002,shallow
5.426964101323624,-10.21559246106251,0.0,2.900000000000002,shallow
-22.334366998110735,1.504299957969966,0.0,2.900000000000002,shallow
18.710974598324924,4.271120196915653,0.0,2.900000000000002,shallow
-5.074005476571359,-29.372944686893085,0.0,2.900000000000002,shallow
-6.256227774632199,-7.9529790590126375,0.0,2.900000000000002,shallow
-40.31974625795609,-20.467452999707234,0.0,2.900000000000002,shallow
,,0.0,2.900000000000002,shallow
-10.509445621698903,-5.984955279312487,0.0,2.900000000000002,shallow
-19.998531443039198,2.9333811624104236,0.0,2.900000000000002,shallow
-16.104084503069473,-2.924527362433606,0.0,2.900000000000002,shallow
-49.938275802704865,13.335077034223758,0.0,2.900000000000002,shallow
13.286885966470543,-9.489454847298123,0.0,2.900000000000002,shallow
-12.480528976916835,-1.684702078953551,0.0,2.900000000000002,shallow
10.416490390545333,4.973774619504753,0.0,2.900000000000002,shallow
-21.7093837541939,-4.945731375352899,0.0,2.900000000000002,shallow
-22.98109644333684,4.447849116233201,0.0,2.900000000000002,shallow
-15.227898625966935,0.9903517592265532,0.0,2.900000000000002,shallow
-49.212258029732475,2.502492005348847,0.0,2.900000000000002,shallow
-15.949339115636572,-28.003059600595797,0.0,2.900000000000002,shallow
-31.079392747177103,4.683256580963479,0.0,2.900000000000002,shallow
6.977021545665097,-12.862494756960553,0.0,2.900000000000002,shallow
-5.379362346654981,-6.460046083515024,0.0,2.900000000000002,shallow
-23.178333305283267,-17.406986996418347,0.0,2.900000000000002,shallow
-17.140401122981707,4.002569164835297,0.0,2.900000000000002,shallow
-22.14392290747001,2.334318028095726,0.0,2.900000000000002,shallow
-1.0958458691829318,-7.952180083279347,0.0,2.900000000000002,shallow
-5.716287918161795,-4.09587002539231,0.0,2.900000000000002,shallow
-15.267268128895658,-2.9905460578524954,0.0,2.900000000000002,shallow
-10.566910660385693,-0.28711415763248915,0.0,2.900000000000002,shallow
7.359191848698808,-1.3844853528058039,0.0,2.900000000000002,shallow
25.170895632629858,8.882895283092376,0.0,2.900000000000002,shallow
-24.88604541650146,-20.107266066542266,0.0,2.900000000000002,shallow
16.065185108236005,-4.661315420890137,0.0,2.900000000000002,shallow
15.040688729911821,21.44751831801878,0.0,2.900000000000002,shallow
-36.795774483815414,15.101531939626252,0.0,2.900000000000002,shallow
-6.922728267683481,16.149289082400056,0.0,2.900000000000002,shallow
2.7110570278378967,8.686169612253757,0.0,2.900000000000002,shallow
-15.842334784079485,-3.8210043681186825,0.0,2.900000000000002,shallow
-15.65498609530269,-4.408331477342456,0.0,2.900000000000002,shallow
-5.6694003182144375,-4.388392676288444,0.0,2.900000000000002,shallow
-47.415221522320735,-19.301769588274503,0.0,2.900000000000002,shallow
-28.01326997063819,-2.8462221709912603,0.0,2.900000000000002,shallow
3.2081586717686923,-10.644376397911754,0.0,2.900000000000002,shallow
-23.55837955485839,-18.802983811186795,0.0,2.900000000000002,shallow
-47.18620381766528,-18.0092606993476,0.0,2.900000000000002,shallow
5.329520119273204,-6.998583568707968,0.0,2.900000000000002,shallow
-5.347665867336972,0.9142217290766415,0.0,2.900000000000002,shallow
-35.46798009817547,8.366899843127259,0.0,2.900000000000002,shallow
-23.540635282745022,-3.8614934669221164,0.0,2.900000000000002,shallow
5.29379592798356,12.928652718387767,0.0,2.900000000000002,shallow
-21.716282783273318,-5.204813772545647,0.0,2.900000000000002,shallow
-14.578757737218446,-2.8322755773832213,0.0,2.900000000000002,shallow
-29.8385346688386,-1.5401648759564224,0.0,2.900000000000002,shallow
-36.33042214227598,-8.592152963755535,0.0,2.900000000000002,shallow
-13.31880621039994,-6.792297567343525,0.0,2.900000000000002,shallow
-19.295310868256685,-16.25600514173896,0.0,2.900000000000002,shallow
0.5700057332634012,-23.073681700008038,0.0,2.900000000000002,shallow
4.30675702920242,14.321162220940714,0.0,2.900000000000002,shallow
-1.5533943381136872,-3.619786037442085,0.0,2.900000000000002,shallow
3.6204296874887856,8.50453942764548,0.0,2.900000000000002,shallow
5.985441155621902,-3.599083962716019,0.0,2.900000000000002,shallow
-40.56578715637038,-18.95205444684962,0.0,2.900000000000002,shallow
36.57424618473693,-27.854424292335935,0.0,2.900000000000002,shallow
-9.815978481236074,6.833468284463912,0.0,2.900000000000002,shallow
-6.3318312216092245,-5.324903871092461,0.0,2.900000000000002,shallow
-1.5129501802953573,-31.705747567302303,0.0,2.900000000000002,shallow
-45.75163380159671,11.803578060533994,0.0,2.900000000000002,shallow
-25.63888827246113,-2.7857751879642634,0.0,2.900000000000002,shallow
-11.756349774201887,-12.310936141587472,0.0,2.900000000000002,shallow
-5.848949213476768,-2.1264190013170094,0.0,2.900000000000002,shallow
-18.692686257273298,-4.933539213338573,0.0,2.900000000000002,shallow
10.34276168825344,27.968311849047545,0.0,2.900000000000002,shallow
-14.333339991947105,-2.864929062226451,0.0,2.900000000000002,shallow
23.48188744248479,13.63617335169571,0.0,2.900000000000002,shallow
6.956482435382416,-4.353482321472653,0.0,2.900000000000002,shallow
-11.204777581545315,-10.60384023700403,0.0,2.900000000000002,shallow
-3.089892349855014,3.361198485780868,0.0,2.900000000000002,shallow
-38.15841442181408,-6.66137466617422,0.0,2.900000000000002,shallow
10.637744143692391,2.7447963491030336,0.0,2.900000000000002,shallow
-83.30099405351385,-29.12532456397717,0.0,2.900000000000002,shallow
-4.616960064530641,-10.132722294797425,0.0,2.900000000000002,shallow
3.424492032032205,-2.4264111084999858,0.0,2.900000000000002,shallow
-22.040229642222762,7.9541600949551565,0.0,2.900000000000002,shallow
-39.200448933059675,3.587793464827758,0.0,2.900000000000002,shallow
18.45669055410218,-0.14782245336870004,0.0,2.900000000000002,shallow
0.5852337248911246,-6.306147091739677,0.0,2.900000000000002,shallow
-13.63195508425916,-14.262498428368254,0.0,2.900000000000002,shallow
7.485023869181213,-1.2177061559305713,0.0,2.900000000000002,shallow
-12.387940476567621,-13.79699106551998,0.0,2.900000000000002,shallow
-9.430541706184071,5.702394832928725,0.0,2.900000000000002,shallow
